stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
2248,,"Le Bourget","Deportes (place des) - 93013",48.93091044517924,2.426307936884455,0,
2097,,"Arcueil-Cachan","Rue de la Gare - 94016",48.7984604738998,2.327921752141985,0,
2381,,"Orsay-Ville","Faculté des Sciences - 91471",48.69760164693814,2.182079748545582,0,
1821,,"Mitry-Claye","Gare (place de la) - 77294",48.975712599402996,2.6421606837255793,0,
2348,,"Massy-Palaiseau","av. Ramolfo Garnier - 91377",48.72414852610061,2.259342348954552,0,
1673,,"Saint-Rémy-lès-Chevreuse","Ditte (2 rue) - 78575",48.70286868424979,2.070600214521146,0,
1672,,"Saint-Michel Notre-Dame","Rue Xavier Privas - 75105",48.85339313419855,2.345017658598223,0,
2054,,"La Courneuve-Aubervilliers","Place de la Gare - 93001",48.924023434909344,2.3844006646895615,0,
2243,,"La Plaine-Stade de France","Avenue du Stade de France - 93066",48.91756865943168,2.3615269960039114,0,
2056,,"Aulnay-sous-Bois","General De Gaulle (5, place) - 93005",48.93210876263909,2.493309562581326,0,
2108,,"Bagneux","Avenue Aristide Briand - 94016",48.79325579634385,2.321324996317998,0,
1775,,"Palaiseau","Place de la Gare - 91477",48.71791943671647,2.246501416326464,0,
2006,,"Bourg-la-Reine","Rue des Blagis - 92014",48.78005093776892,2.3121626259597874,0,
1776,,"Palaiseau Villebon","Rue Antoine Arnault - 91477",48.707745883014454,2.237039533120401,0,
2103,,"La Courneuve-Aubervilliers","Place de la Gare - 93001",48.924023434909344,2.3844006646895615,0,
1777,,"Parc des Expositions","Parc des expositions - 93078",48.97374124286838,2.5147988854756136,0,
1778,,"Parc de Sceaux","Duchesse du Maine (avenue de la) - 92002",48.77062199581033,2.3098419965156434,0,
2105,,"Aulnay-sous-Bois","General De Gaulle (5, place) - 93005",48.93210876263909,2.493309562581326,0,
1976,,"Cité Universitaire","Jourdan (24 boulevard) - 75114",48.82033705689765,2.3396909747101295,0,
2195,,"Bourg-la-Reine","Rue des Blagis - 92014",48.78005093776892,2.3121626259597874,0,
2473,,"Villeparisis","19 mars 1962 (2 place du) - 77514",48.95300013565804,2.60203177755109,0,
1771,,"Orsay-Ville","Faculté des Sciences - 91471",48.69760164693814,2.182079748545582,0,
2197,,"Fontenay-aux-Roses","École Normale Supérieure - 92032",48.787756601242194,2.2918918529063417,0,
2474,,"Sevran Livry","Gare (place de la) - 93071",48.93601068591127,2.5346809010269817,0,
1998,,"Denfert-Rochereau","4 avenue du Général Leclerc - 75114",48.833315185891436,2.3334427638299853,0,
1999,,"Drancy","Anatole France (169, rue) - 93029",48.932709809148555,2.455105345174671,0,
1853,,"Les Baconnets","Rue de Massy - 92002",48.739380928058495,2.2875990476951404,0,
2047,,"Arcueil-Cachan","Rue de la Gare - 94016",48.7984604738998,2.327921752141985,0,
1810,,"Massy-Verrières","Place Gabriel Brun - 91377",48.73460130224641,2.273281709990223,0,
2045,,"Antony","Rue Velpeau - 92002",48.75482748503882,2.3008650705983067,0,
2215,,"Gentilly","Romain Rolland - 94037",48.81574430585205,2.3408747750262417,0,
2187,,"Denfert-Rochereau","4 avenue du Général Leclerc - 75114",48.833315185891436,2.3334427638299853,0,
2188,,"Drancy","Anatole France (169, rue) - 93029",48.932709809148555,2.455105345174671,0,
1941,,"Fontaine-Michalon","Rue Mirabeau - 92002",48.74393256350146,2.297067334618335,0,
2011,,"Bures-sur-Yvette","Impasse de la Station - 91122",48.6957326504055,2.163089675156206,0,
1942,,"Fontenay-aux-Roses","École Normale Supérieure - 92032",48.787756601242194,2.2918918529063417,0,
2119,,"Blanc-Mesnil","Pierre Semart (rue) - 93007",48.93220116999761,2.4767508712199087,0,
2360,,"Mitry-Claye","Gare (place de la) - 77294",48.975712599402996,2.6421606837255793,0,
1697,,"Villeparisis","19 mars 1962 (2 place du) - 77514",48.95300013565804,2.60203177755109,0,
2078,,"Gif-sur-Yvette","Rue du Clos - 91272",48.69842449558706,2.1372675003239285,0,
2077,,"Gare du Nord","Rue du Faubourg St Denis - 75110",48.880839205836494,2.3565770153513177,0,
1988,,"Courcelle-sur-Yvette","Rue de Madrid - 91272",48.70076301806364,2.099100527058702,0,
2223,,"Châtelet-Les Halles","Forum des Halles Centre G. Pompidou - 75101",48.861796247500266,2.346803328707587,0,
1650,,"Port Royal","Observatoire (47 avenue de l') - 75105",48.83988516597736,2.336873440890153,0,
1914,,"La Hacquinière","Avenue des Tilleuls - 91122",48.69506073208291,2.1526641367708073,0,
1693,,"Vert-Galant","Gare (place de la) - 93078",48.944131219085655,2.566814263856176,0,
2320,,"Les Baconnets","Rue de Massy - 92002",48.739380928058495,2.2875990476951404,0,
1918,,"La Plaine-Stade de France","Avenue du Stade de France - 93066",48.91756865943168,2.3615269960039114,0,
1705,,"Robinson","Jules Guesde (rue) - 92071",48.78003132105507,2.281059378471848,0,
1706,,"Aéroport Charles de Gaulle 1","Aeroport de Roissy - 95527",49.0106207175917,2.563216156469876,0,
2451,,"Aéroport Charles de Gaulle 1","Aeroport de Roissy - 95527",49.0106207175917,2.563216156469876,0,
1809,,"Massy-Palaiseau","av. Ramolfo Garnier - 91377",48.72414852610061,2.259342348954552,0,
1912,,"La Croix-de-Berny","Parc de Sceaux - 92002",48.762144791530275,2.3041636149992573,0,
2450,,"Robinson","Jules Guesde (rue) - 92071",48.78003132105507,2.281059378471848,0,
2178,,"Courcelle-sur-Yvette","Rue de Madrid - 91272",48.70076301806364,2.099100527058702,0,
2126,,"Gare du Nord","Rue du Faubourg St Denis - 75110",48.880839205836494,2.3565770153513177,0,
2127,,"Gif-sur-Yvette","Rue du Clos - 91272",48.69842449558706,2.1372675003239285,0,
48432,,"Aéroport Charles de Gaulle 2 TGV","Gare de Roissy TGV - 95527",49.00391440690258,2.5692104518710632,0,
48431,,"Aéroport Charles de Gaulle 2 TGV","Gare de Roissy TGV - 95527",49.00391440690258,2.5692104518710632,0,
